year,state,welfare,employed,earnings,white,woman,reform,avg_benefit
1992,"arkansas",0,0,0,1,0,0,204
1994,"arkansas",0,0,0,1,1,1,204
2003,"arkansas",0,1,0,1,0,1,204
1995,"arkansas",0,1,7549,0,0,1,204
1994,"arkansas",0,1,16000,1,0,1,204
1999,"arkansas",0,1,33111,1,0,1,204
1990,"arkansas",0,0,0,0,0,0,204
1994,"arkansas",0,1,17000,1,0,1,204
1998,"arkansas",0,0,0,0,1,1,204
2002,"arkansas",0,0,0,1,1,1,204
2005,"arkansas",0,0,0,0,1,1,204
2003,"arkansas",0,0,0,1,0,1,204
1991,"arkansas",0,0,0,0,0,0,204
1990,"arkansas",0,0,0,1,0,0,204
2001,"arkansas",0,0,0,1,0,1,204
1992,"arkansas",0,0,0,1,0,0,204
2005,"arkansas",0,0,0,0,1,1,204
2005,"arkansas",0,1,20000,1,0,1,204
2005,"arkansas",0,0,0,0,1,1,204
1994,"arkansas",0,1,0,1,1,1,204
2003,"arkansas",0,0,0,0,0,1,204
2001,"arkansas",0,0,0,1,0,1,204
1994,"arkansas",0,0,0,0,0,1,204
1990,"arkansas",0,0,0,1,0,0,204
1993,"arkansas",0,0,0,1,1,0,204
2005,"arkansas",0,1,19000,1,0,1,204
1995,"arkansas",0,0,0,0,0,1,204
2001,"arkansas",0,0,0,0,1,1,204
1996,"arkansas",0,1,5400,1,0,1,204
1991,"arkansas",0,0,0,1,0,0,204
1991,"arkansas",0,0,0,1,0,0,204
1998,"arkansas",0,0,1115,1,0,1,204
1994,"arkansas",0,0,0,1,1,1,204
1999,"arkansas",0,0,0,0,0,1,204
1993,"arkansas",0,0,0,1,0,0,204
2001,"arkansas",0,0,0,1,1,1,204
1999,"arkansas",0,1,13000,1,1,1,204
2001,"arkansas",0,0,0,0,0,1,204
2001,"arkansas",0,0,0,1,0,1,204
1999,"arkansas",0,0,0,1,1,1,204
1993,"arkansas",0,0,0,1,1,0,204
1999,"arkansas",0,0,0,0,1,1,204
1997,"arkansas",0,0,0,0,1,1,204
1999,"arkansas",0,0,0,1,1,1,204
1997,"arkansas",0,0,16000,1,0,1,204
1999,"arkansas",0,0,0,1,1,1,204
1999,"arkansas",0,1,29000,0,0,1,204
2003,"arkansas",0,0,0,0,1,1,204
1995,"arkansas",1,0,0,0,1,1,204
1992,"arkansas",0,0,0,1,0,0,204
1993,"arkansas",0,0,0,1,0,0,204
2000,"arkansas",0,0,0,1,1,1,204
1992,"arkansas",0,1,23000,1,0,0,204
2005,"arkansas",0,1,11777,1,0,1,204
1997,"arkansas",0,0,0,1,1,1,204
1993,"arkansas",0,0,0,0,0,0,204
1991,"arkansas",0,0,0,1,1,0,204
1992,"arkansas",0,0,0,0,0,0,204
2000,"arkansas",0,1,16000,1,0,1,204
1995,"arkansas",0,0,0,1,1,1,204
2001,"arkansas",0,0,0,1,0,1,204
1994,"arkansas",0,0,0,1,1,1,204
1998,"arkansas",0,0,0,1,1,1,204
1993,"arkansas",0,1,4000,0,0,0,204
1995,"arkansas",0,0,0,0,1,1,204
1992,"arkansas",0,0,0,1,1,0,204
2002,"arkansas",0,0,0,0,0,1,204
1996,"arkansas",0,0,0,1,1,1,204
1998,"arkansas",1,0,0,1,1,1,204
1995,"arkansas",0,1,16400,0,0,1,204
1996,"arkansas",0,0,0,1,0,1,204
1998,"arkansas",0,0,0,0,1,1,204
1995,"arkansas",0,0,0,0,0,1,204
2000,"arkansas",0,0,0,1,0,1,204
1994,"arkansas",0,0,0,0,1,1,204
1996,"arkansas",0,0,0,1,0,1,204
1994,"arkansas",0,0,0,1,1,1,204
1990,"arkansas",0,0,0,1,1,0,204
2002,"arkansas",0,0,0,0,1,1,204
1994,"arkansas",0,0,5600,1,1,1,204
1995,"arkansas",0,0,0,0,0,1,204
1992,"arkansas",0,1,1250,1,1,0,204
1997,"arkansas",0,0,0,1,0,1,204
1996,"arkansas",0,0,0,1,1,1,204
2003,"arkansas",0,0,0,0,0,1,204
2002,"arkansas",0,0,0,1,0,1,204
2003,"arkansas",0,0,0,0,1,1,204
2002,"arkansas",0,0,0,1,0,1,204
1993,"arkansas",0,0,0,1,1,0,204
2000,"arkansas",0,1,55000,1,0,1,204
2002,"arkansas",0,0,0,1,0,1,204
2003,"arkansas",0,0,0,1,0,1,204
2000,"arkansas",0,0,0,1,0,1,204
1994,"arkansas",0,0,0,0,0,1,204
2001,"arkansas",0,0,0,0,1,1,204
1994,"arkansas",0,0,7500,0,1,1,204
1997,"arkansas",0,0,0,0,0,1,204
2002,"arkansas",0,0,0,1,1,1,204
2001,"arkansas",0,1,15600,1,1,1,204
2005,"arkansas",0,1,12000,1,0,1,204
2002,"arkansas",0,0,0,1,1,1,204
2000,"arkansas",0,0,0,1,0,1,204
1994,"arkansas",0,0,3200,0,0,1,204
1992,"arkansas",0,1,8800,1,1,0,204
1994,"arkansas",0,0,0,0,0,1,204
1995,"arkansas",0,0,0,1,0,1,204
1999,"arkansas",0,0,0,1,1,1,204
2004,"arkansas",0,0,0,1,1,1,204
1995,"arkansas",0,0,0,1,0,1,204
1995,"arkansas",0,0,0,1,1,1,204
1998,"arkansas",0,0,0,0,1,1,204
1995,"arkansas",0,0,0,1,0,1,204
1992,"arkansas",0,0,0,1,1,0,204
1990,"arkansas",0,0,0,1,0,0,204
2000,"arkansas",0,0,0,1,0,1,204
1994,"arkansas",0,0,0,1,1,1,204
2002,"arkansas",0,0,500,1,0,1,204
2001,"arkansas",0,0,0,0,0,1,204
1997,"arkansas",0,0,0,1,1,1,204
2001,"arkansas",0,0,0,1,0,1,204
2004,"arkansas",0,1,0,1,1,1,204
1998,"arkansas",0,1,15000,1,1,1,204
1993,"arkansas",0,0,0,0,0,0,204
1994,"arkansas",0,0,0,0,0,1,204
2004,"arkansas",0,0,0,1,0,1,204
1990,"california",0,1,11018,1,0,0,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1998,"california",0,1,12000,1,0,1,642.1875
1990,"california",0,1,4800,1,1,0,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2005,"california",0,1,16600,1,0,1,642.1875
2001,"california",0,1,10000,1,0,1,642.1875
1995,"california",0,0,28000,1,0,1,642.1875
1995,"california",0,0,0,1,0,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,13000,1,0,1,642.1875
2005,"california",0,0,0,0,1,1,642.1875
2004,"california",0,0,0,0,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2001,"california",0,1,10000,1,0,1,642.1875
1991,"california",0,0,0,1,1,0,642.1875
1996,"california",0,0,0,0,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,18000,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1991,"california",0,0,0,1,1,0,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1994,"california",0,0,1039,1,0,1,642.1875
1993,"california",0,1,25000,1,0,1,642.1875
1996,"california",0,1,15444,1,0,1,642.1875
1992,"california",0,1,1700,1,1,1,642.1875
1998,"california",0,0,0,1,1,1,642.1875
1998,"california",1,0,0,1,1,1,642.1875
2004,"california",0,0,2700,1,1,1,642.1875
2005,"california",0,0,15000,1,0,1,642.1875
1997,"california",0,0,16000,1,1,1,642.1875
2002,"california",0,0,5000,1,0,1,642.1875
1994,"california",1,0,0,0,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1998,"california",0,0,0,1,0,1,642.1875
2001,"california",0,0,0,1,0,1,642.1875
1996,"california",0,1,23033,1,1,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
1993,"california",0,0,3000,1,1,1,642.1875
2000,"california",0,0,0,1,0,1,642.1875
2004,"california",0,1,0,1,0,1,642.1875
2003,"california",0,1,13000,1,1,1,642.1875
2000,"california",0,1,25000,1,0,1,642.1875
2000,"california",0,0,9500,1,0,1,642.1875
1992,"california",0,1,5760,1,1,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
1997,"california",0,1,9500,1,0,1,642.1875
1991,"california",0,1,6800,1,0,0,642.1875
2001,"california",0,1,26000,1,0,1,642.1875
1990,"california",0,0,0,1,0,0,642.1875
1996,"california",0,0,0,0,0,1,642.1875
2004,"california",1,0,9000,1,1,1,642.1875
2001,"california",0,0,0,0,0,1,642.1875
1991,"california",0,1,16000,1,0,0,642.1875
1991,"california",0,1,15000,1,1,0,642.1875
1992,"california",0,1,1000,1,1,1,642.1875
2005,"california",0,0,0,0,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1996,"california",0,1,20000,1,0,1,642.1875
1992,"california",0,1,0,1,0,1,642.1875
1992,"california",1,1,8000,1,1,1,642.1875
1991,"california",0,0,0,1,1,0,642.1875
2002,"california",0,1,15600,1,0,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
1992,"california",0,0,2200,1,1,1,642.1875
1998,"california",0,1,12000,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,8360,1,1,1,642.1875
1994,"california",0,1,53000,1,0,1,642.1875
1993,"california",0,0,0,0,0,1,642.1875
1992,"california",0,0,220,1,0,1,642.1875
2004,"california",0,1,25000,1,0,1,642.1875
1997,"california",0,0,5000,1,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,9000,1,0,1,642.1875
1996,"california",0,1,19000,1,0,1,642.1875
2002,"california",0,1,20000,1,0,1,642.1875
2005,"california",0,0,14400,1,1,1,642.1875
2001,"california",0,1,0,1,1,1,642.1875
1992,"california",1,1,4660,1,1,1,642.1875
1997,"california",0,1,15000,1,1,1,642.1875
1993,"california",0,0,0,1,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2001,"california",0,1,8320,1,1,1,642.1875
1993,"california",1,0,0,1,1,1,642.1875
2004,"california",0,1,80000,1,0,1,642.1875
1997,"california",0,1,9300,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,22000,1,0,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,13500,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1990,"california",0,1,12480,1,0,0,642.1875
2003,"california",0,1,10000,1,1,1,642.1875
1994,"california",0,0,6000,1,1,1,642.1875
1996,"california",0,1,14000,1,0,1,642.1875
1993,"california",0,0,8060,1,0,1,642.1875
2005,"california",0,1,10000,1,0,1,642.1875
2003,"california",0,1,20000,1,1,1,642.1875
2005,"california",0,1,28000,1,0,1,642.1875
1996,"california",0,1,0,1,1,1,642.1875
1998,"california",0,1,10000,1,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
1999,"california",0,1,17000,1,0,1,642.1875
1995,"california",0,1,15000,1,1,1,642.1875
1992,"california",0,1,15000,1,0,1,642.1875
2004,"california",0,1,15000,1,0,1,642.1875
1993,"california",0,1,4839,0,0,1,642.1875
1992,"california",0,0,0,1,0,1,642.1875
1998,"california",0,1,40000,1,0,1,642.1875
1999,"california",0,1,10000,1,0,1,642.1875
2000,"california",0,1,21000,1,0,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,8000,1,0,1,642.1875
1993,"california",0,0,0,0,1,1,642.1875
2005,"california",0,0,4000,1,0,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2001,"california",0,1,14000,1,0,1,642.1875
1997,"california",0,0,0,0,1,1,642.1875
1991,"california",0,1,16000,1,0,0,642.1875
2003,"california",0,1,22000,1,0,1,642.1875
2000,"california",0,1,15000,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,242,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1997,"california",0,1,275,1,0,1,642.1875
1993,"california",0,1,6000,1,0,1,642.1875
2001,"california",0,0,0,0,1,1,642.1875
1994,"california",0,1,8800,0,1,1,642.1875
1995,"california",0,1,12000,0,0,1,642.1875
1992,"california",0,0,0,0,1,1,642.1875
1997,"california",0,1,15000,1,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,16421,0,1,1,642.1875
1999,"california",1,0,0,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1997,"california",0,1,7000,1,1,1,642.1875
1991,"california",0,0,0,0,0,0,642.1875
1991,"california",0,0,0,1,1,0,642.1875
1997,"california",0,1,0,1,1,1,642.1875
1998,"california",0,1,8000,1,0,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
2005,"california",0,1,19200,0,0,1,642.1875
2001,"california",0,1,29000,1,0,1,642.1875
2000,"california",0,1,24000,1,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1991,"california",0,0,0,1,0,0,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1991,"california",0,0,8160,1,0,0,642.1875
1991,"california",0,0,0,1,0,0,642.1875
1996,"california",0,0,2500,1,1,1,642.1875
1993,"california",0,0,0,1,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,0,1,1,642.1875
1990,"california",0,0,0,1,1,0,642.1875
1997,"california",0,1,14600,1,0,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
1996,"california",0,0,14000,1,0,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
1996,"california",0,0,0,0,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1995,"california",0,1,0,1,0,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,0,1,642.1875
1993,"california",0,0,0,1,0,1,642.1875
2005,"california",0,1,20800,1,0,1,642.1875
1997,"california",0,0,30000,1,1,1,642.1875
2005,"california",0,1,20000,1,0,1,642.1875
1991,"california",0,0,0,1,1,0,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1998,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,10000,1,0,1,642.1875
1993,"california",0,1,10000,1,1,1,642.1875
1993,"california",0,1,30000,1,0,1,642.1875
1995,"california",0,0,3000,0,1,1,642.1875
2004,"california",0,0,0,1,0,1,642.1875
1993,"california",0,1,10500,1,0,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
1993,"california",0,1,16460,1,0,1,642.1875
1992,"california",0,1,9000,1,1,1,642.1875
1991,"california",0,0,0,1,1,0,642.1875
1992,"california",0,0,0,0,1,1,642.1875
2004,"california",0,0,6000,1,0,1,642.1875
1991,"california",0,0,8000,1,0,0,642.1875
1991,"california",0,0,0,1,1,0,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
1993,"california",1,0,0,1,0,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,16000,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1991,"california",0,0,1000,1,0,0,642.1875
1991,"california",0,0,0,1,0,0,642.1875
1998,"california",0,0,0,1,0,1,642.1875
1990,"california",0,1,18000,1,0,0,642.1875
2004,"california",0,0,0,0,0,1,642.1875
1998,"california",1,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1991,"california",1,0,135,0,0,0,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2005,"california",0,1,20000,1,1,1,642.1875
1993,"california",1,0,0,1,1,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1994,"california",1,0,0,1,1,1,642.1875
2005,"california",0,0,6000,1,1,1,642.1875
2004,"california",0,1,32000,1,0,1,642.1875
1993,"california",0,1,16000,1,0,1,642.1875
1992,"california",0,0,0,1,0,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1993,"california",1,0,0,1,1,1,642.1875
1997,"california",0,0,0,1,0,1,642.1875
1993,"california",0,1,16000,1,0,1,642.1875
1993,"california",0,0,6000,1,0,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,1200,1,1,1,642.1875
1993,"california",0,1,0,0,1,1,642.1875
1993,"california",0,0,12000,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2004,"california",0,1,0,1,0,1,642.1875
1992,"california",0,0,0,1,0,1,642.1875
2002,"california",0,1,8450,1,1,1,642.1875
1993,"california",0,1,14000,1,1,1,642.1875
1993,"california",0,1,624,1,0,1,642.1875
2003,"california",0,1,21000,1,0,1,642.1875
2004,"california",0,1,15912,0,0,1,642.1875
2000,"california",0,0,0,0,1,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,3600,1,0,1,642.1875
2005,"california",0,1,12480,1,1,1,642.1875
1998,"california",0,1,15000,1,1,1,642.1875
1993,"california",0,1,0,1,0,1,642.1875
2000,"california",0,1,18000,1,0,1,642.1875
1993,"california",0,1,9600,1,0,1,642.1875
2005,"california",0,1,15000,0,0,1,642.1875
1993,"california",0,0,0,1,0,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,0,1,0,1,642.1875
1992,"california",0,1,12000,1,0,1,642.1875
1992,"california",1,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2005,"california",0,1,30000,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1998,"california",0,1,12000,1,0,1,642.1875
1990,"california",0,0,0,1,1,0,642.1875
2005,"california",0,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,0,1,642.1875
1992,"california",0,0,0,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1991,"california",0,0,0,1,0,0,642.1875
1998,"california",0,1,12250,1,0,1,642.1875
2002,"california",0,1,108,1,0,1,642.1875
1993,"california",1,1,0,1,0,1,642.1875
1997,"california",0,0,43,1,1,1,642.1875
1993,"california",0,0,0,0,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1995,"california",0,1,6144,1,0,1,642.1875
2002,"california",0,0,5000,1,1,1,642.1875
2003,"california",0,1,7000,1,1,1,642.1875
2001,"california",0,0,0,1,0,1,642.1875
1999,"california",0,0,0,0,0,1,642.1875
1996,"california",1,0,0,1,1,1,642.1875
2000,"california",0,1,15000,1,0,1,642.1875
1999,"california",0,1,30000,1,0,1,642.1875
1993,"california",0,1,24000,1,0,1,642.1875
1995,"california",0,1,9000,1,0,1,642.1875
2003,"california",0,0,0,0,1,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
1991,"california",0,1,8000,1,0,0,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,41000,1,0,1,642.1875
2002,"california",0,1,30000,1,0,1,642.1875
1993,"california",0,0,18000,1,0,1,642.1875
2000,"california",0,0,0,1,0,1,642.1875
1995,"california",0,0,20000,1,0,1,642.1875
2001,"california",0,0,0,0,1,1,642.1875
1997,"california",0,1,8800,1,0,1,642.1875
2004,"california",0,0,0,1,0,1,642.1875
1992,"california",0,1,10400,1,1,1,642.1875
1991,"california",0,0,0,1,1,0,642.1875
1993,"california",0,1,6500,1,0,1,642.1875
1992,"california",0,1,0,1,0,1,642.1875
1999,"california",0,1,13200,1,0,1,642.1875
1999,"california",0,1,15000,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1997,"california",1,0,0,0,0,1,642.1875
1994,"california",1,0,0,0,1,1,642.1875
1996,"california",1,0,0,0,0,1,642.1875
1998,"california",0,1,3944,1,1,1,642.1875
2000,"california",0,0,0,1,0,1,642.1875
2001,"california",0,1,14000,1,1,1,642.1875
1992,"california",0,1,7550,1,0,1,642.1875
2005,"california",0,0,0,0,1,1,642.1875
2003,"california",0,0,0,1,0,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,0,0,0,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
2002,"california",0,0,5000,1,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,7000,1,0,1,642.1875
2002,"california",0,1,1404,1,1,1,642.1875
1991,"california",0,1,21500,0,0,0,642.1875
1995,"california",0,0,0,1,0,1,642.1875
1999,"california",0,0,0,1,0,1,642.1875
1990,"california",0,0,0,1,0,0,642.1875
1993,"california",0,1,14000,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,11880,1,1,1,642.1875
2002,"california",0,1,0,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2004,"california",0,1,0,0,1,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,0,0,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2004,"california",0,1,15600,1,0,1,642.1875
1998,"california",0,0,0,1,1,1,642.1875
1991,"california",0,1,13000,1,0,0,642.1875
1993,"california",0,0,0,0,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
1994,"california",0,1,12480,1,0,1,642.1875
1994,"california",0,0,20000,1,0,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,20800,1,0,1,642.1875
2005,"california",0,1,6000,1,1,1,642.1875
2003,"california",0,0,0,1,0,1,642.1875
2004,"california",0,1,25000,1,0,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1999,"california",0,1,0,1,1,1,642.1875
1998,"california",0,1,28000,1,0,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
2002,"california",0,1,10000,1,0,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
1998,"california",0,1,23000,1,0,1,642.1875
2004,"california",0,1,35360,1,0,1,642.1875
1992,"california",0,1,15000,1,0,1,642.1875
2001,"california",0,0,10000,1,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,10000,1,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2004,"california",1,0,0,0,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2002,"california",1,0,0,0,1,1,642.1875
2002,"california",0,1,0,1,0,1,642.1875
2001,"california",0,0,0,0,0,1,642.1875
1997,"california",0,1,9000,1,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
1999,"california",0,1,15200,1,1,1,642.1875
2000,"california",0,1,0,1,1,1,642.1875
2002,"california",0,0,0,0,0,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,9100,1,1,1,642.1875
1998,"california",0,1,12750,0,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,47000,1,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
2002,"california",0,1,14000,1,0,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,24000,1,0,1,642.1875
2002,"california",0,0,10000,0,1,1,642.1875
2004,"california",0,1,20000,1,0,1,642.1875
1996,"california",0,1,0,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,19000,1,1,1,642.1875
2005,"california",0,0,0,1,0,1,642.1875
1995,"california",0,0,0,0,1,1,642.1875
2002,"california",0,1,50000,1,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1991,"california",0,0,0,1,1,0,642.1875
2002,"california",0,1,10000,1,1,1,642.1875
2005,"california",0,0,22000,1,0,1,642.1875
1997,"california",0,1,54000,1,0,1,642.1875
1993,"california",0,0,4500,1,1,1,642.1875
2003,"california",0,1,20000,1,0,1,642.1875
2000,"california",0,1,13000,1,1,1,642.1875
2002,"california",0,1,30472,1,0,1,642.1875
1992,"california",0,1,0,1,0,1,642.1875
1994,"california",0,0,0,0,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1994,"california",0,1,7000,1,1,1,642.1875
2002,"california",0,1,13200,1,1,1,642.1875
1992,"california",0,0,0,1,0,1,642.1875
1990,"california",0,1,7500,1,0,0,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2001,"california",0,1,35000,1,0,1,642.1875
1995,"california",0,1,0,1,1,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2005,"california",1,0,0,1,1,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1999,"california",0,1,9200,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,4800,1,1,1,642.1875
1993,"california",0,1,18961,1,1,1,642.1875
2004,"california",0,0,5000,1,0,1,642.1875
1992,"california",0,1,14900,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,0,1,642.1875
2005,"california",0,0,0,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,13000,1,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1991,"california",0,1,7825,1,0,0,642.1875
2005,"california",1,0,0,0,1,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,0,1,1,642.1875
1996,"california",0,0,0,1,0,1,642.1875
2004,"california",0,0,0,1,0,1,642.1875
1999,"california",0,1,0,1,0,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,10000,1,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
2004,"california",0,1,18500,0,1,1,642.1875
1997,"california",0,1,13000,1,0,1,642.1875
2002,"california",0,1,0,1,0,1,642.1875
1994,"california",0,1,0,1,0,1,642.1875
2002,"california",0,0,32000,1,1,1,642.1875
1993,"california",0,1,10000,1,0,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,24960,1,0,1,642.1875
2000,"california",0,1,7800,1,0,1,642.1875
1995,"california",0,1,25480,0,0,1,642.1875
2004,"california",0,1,19760,1,0,1,642.1875
1993,"california",0,1,7700,1,1,1,642.1875
1997,"california",0,1,14000,1,0,1,642.1875
1998,"california",0,1,12000,0,0,1,642.1875
1990,"california",0,0,0,1,1,0,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1997,"california",0,0,0,1,0,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
1996,"california",0,1,9000,1,0,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
2001,"california",0,1,24000,1,0,1,642.1875
